           x [m]           y [m]
  8.0000000e-002 -2.1100000e+000
  5.4000000e-001 -2.1400000e+000
  1.0200000e+000 -2.1600000e+000
  1.4700000e+000 -2.0500000e+000
  1.9400000e+000 -2.0000000e+000
  2.4300000e+000 -1.9600000e+000
  2.9300000e+000 -1.9800000e+000
  3.3900000e+000 -1.8100000e+000
  3.8600000e+000 -1.8800000e+000
  4.3000000e+000 -1.7600000e+000
  4.7900000e+000 -1.7000000e+000
  5.2600000e+000 -1.7000000e+000
  5.7300000e+000 -1.6700000e+000
  6.2200000e+000 -1.6100000e+000
  6.6800000e+000 -1.5200000e+000
  7.1100000e+000 -1.4300000e+000
  7.5600000e+000 -1.4800000e+000
  8.0100000e+000 -1.3500000e+000
  8.4900000e+000 -1.3100000e+000
  8.9700000e+000 -1.3000000e+000
  9.4600000e+000 -1.2400000e+000
  9.9500000e+000 -1.2300000e+000
  1.0420000e+001 -1.1500000e+000
  1.0900000e+001 -1.0900000e+000
  1.1350000e+001 -1.0000000e+000
  1.1830000e+001 -8.9000000e-001
  1.2330000e+001 -8.8000000e-001
  1.2820000e+001 -9.1000000e-001
  1.3300000e+001 -1.0200000e+000
  1.3750000e+001 -9.1000000e-001
  1.4220000e+001 -9.8000000e-001
  1.4710000e+001 -1.0500000e+000
  1.5150000e+001 -9.4000000e-001
  1.5620000e+001 -1.0700000e+000
  1.6100000e+001 -1.1200000e+000
  1.6530000e+001 -1.0000000e+000
  1.7020000e+001 -1.0700000e+000
  1.7510000e+001 -1.1600000e+000
  1.7960000e+001 -1.1200000e+000
  1.8450000e+001 -1.1600000e+000
  1.8940000e+001 -1.1800000e+000
  1.9430000e+001 -1.2400000e+000
  1.9900000e+001 -1.2400000e+000
  2.0360000e+001 -1.2600000e+000
  2.0850000e+001 -1.2400000e+000
  2.1140000e+001 -1.2400000e+000
  2.1610000e+001 -1.2900000e+000
  2.2090000e+001 -1.2900000e+000
  2.2570000e+001 -1.3300000e+000
  2.3060000e+001 -1.3100000e+000
  2.3480000e+001 -1.3700000e+000
  2.3930000e+001 -1.2400000e+000
  2.4420000e+001 -1.3300000e+000
  2.4860000e+001 -1.1700000e+000
  2.5340000e+001 -1.2600000e+000
  2.5830000e+001 -1.1600000e+000
  2.6300000e+001 -1.1100000e+000
  2.6780000e+001 -1.0800000e+000
  2.7260000e+001 -1.0500000e+000
  2.7750000e+001 -1.1000000e+000
  2.8210000e+001 -9.5000000e-001
  2.8660000e+001 -1.0200000e+000
  2.9130000e+001 -8.8000000e-001
  2.9620000e+001 -9.1000000e-001
  3.0110000e+001 -9.4000000e-001
  3.0600000e+001 -9.3000000e-001
  3.1070000e+001 -8.1000000e-001
  3.1560000e+001 -8.2000000e-001
  3.2060000e+001 -8.2000000e-001
  3.2530000e+001 -7.5000000e-001
  3.2990000e+001 -7.4000000e-001
  3.3440000e+001 -7.4000000e-001
  3.3920000e+001 -6.9000000e-001
  3.4420000e+001 -5.9000000e-001
  3.4850000e+001 -6.1000000e-001
  3.5290000e+001 -6.0000000e-001
  3.5790000e+001 -5.5000000e-001
  3.6270000e+001 -4.9000000e-001
  3.6650000e+001 -1.9000000e-001
  3.7110000e+001 -3.4000000e-001
  3.7390000e+001 -7.4000000e-001
  3.7640000e+001 -1.1900000e+000
  3.7890000e+001 -1.6000000e+000
  3.8280000e+001 -1.9200000e+000
  3.8700000e+001 -2.2000000e+000
  3.9090000e+001 -2.4900000e+000
  3.9560000e+001 -2.6900000e+000
  4.0020000e+001 -2.8800000e+000
  4.0510000e+001 -2.9400000e+000
  4.1000000e+001 -3.0400000e+000
  4.1440000e+001 -3.2600000e+000
  4.1930000e+001 -3.2800000e+000
  4.2400000e+001 -3.4200000e+000
  4.2870000e+001 -3.4000000e+000
  4.3350000e+001 -3.4100000e+000
  4.3790000e+001 -3.3900000e+000
  4.4260000e+001 -3.2000000e+000
  4.4740000e+001 -3.0900000e+000
  4.5190000e+001 -2.8600000e+000
  4.5630000e+001 -2.6300000e+000
  4.6040000e+001 -2.3400000e+000
  4.6440000e+001 -2.0600000e+000
  4.6850000e+001 -1.7700000e+000
  4.7250000e+001 -1.4700000e+000
  4.7630000e+001 -1.1400000e+000
  4.8010000e+001 -8.2000000e-001
  4.8410000e+001 -5.1000000e-001
  4.8830000e+001 -2.5000000e-001
  4.9260000e+001  0.0000000e+000
  4.9690000e+001  2.5000000e-001
  5.0150000e+001  4.3000000e-001
  5.0650000e+001  4.6000000e-001
  5.1140000e+001  4.6000000e-001
  5.1600000e+001  2.5000000e-001
  5.1970000e+001 -7.0000000e-002
  5.2200000e+001 -5.1000000e-001
  5.2310000e+001 -9.9000000e-001
  5.2410000e+001 -1.4800000e+000
  5.2360000e+001 -1.9700000e+000
  5.2270000e+001 -2.4600000e+000
  5.2270000e+001 -2.9600000e+000
