           x [m]           y [m]
  3.0000000e-002  1.4600000e+000
  4.6000000e-001  1.4400000e+000
  9.4000000e-001  1.5200000e+000
  1.3700000e+000  1.5800000e+000
  1.8200000e+000  1.6800000e+000
  2.3000000e+000  1.7300000e+000
  2.7200000e+000  1.7300000e+000
  3.1800000e+000  1.7300000e+000
  3.6700000e+000  1.8500000e+000
  4.0700000e+000  1.7200000e+000
  4.5300000e+000  1.7700000e+000
  5.0000000e+000  1.8000000e+000
  5.4600000e+000  1.8200000e+000
  5.9300000e+000  1.7800000e+000
  6.3900000e+000  1.7700000e+000
  6.8600000e+000  1.7400000e+000
  7.2900000e+000  1.8100000e+000
  7.7500000e+000  1.8600000e+000
  8.2300000e+000  1.8300000e+000
  8.6600000e+000  1.9100000e+000
  9.1200000e+000  1.9800000e+000
  9.6100000e+000  1.9500000e+000
  1.0050000e+001  2.0000000e+000
  1.0520000e+001  1.9800000e+000
  1.1000000e+001  2.0900000e+000
  1.1430000e+001  2.0600000e+000
  1.1880000e+001  2.0900000e+000
  1.2360000e+001  2.0700000e+000
  1.2810000e+001  2.1400000e+000
  1.3190000e+001  2.1700000e+000
  1.3640000e+001  2.2200000e+000
  1.4090000e+001  2.3200000e+000
  1.4520000e+001  2.4100000e+000
  1.4990000e+001  2.3500000e+000
  1.5470000e+001  2.3500000e+000
  1.5890000e+001  2.4000000e+000
  1.6310000e+001  2.4300000e+000
  1.6780000e+001  2.4300000e+000
  1.7240000e+001  2.3400000e+000
  1.7720000e+001  2.4200000e+000
  1.8180000e+001  2.4700000e+000
  1.8620000e+001  2.3800000e+000
  1.9100000e+001  2.3900000e+000
  1.9530000e+001  2.4200000e+000
  1.9950000e+001  2.4700000e+000
  2.0400000e+001  2.4600000e+000
  2.0880000e+001  2.4400000e+000
  2.1010000e+001  2.4000000e+000
  2.1500000e+001  2.4900000e+000
  2.1960000e+001  2.5600000e+000
  2.2450000e+001  2.5000000e+000
  2.2900000e+001  2.5600000e+000
  2.3330000e+001  2.6300000e+000
  2.3810000e+001  2.6000000e+000
  2.4210000e+001  2.5100000e+000
  2.4680000e+001  2.5700000e+000
  2.5090000e+001  2.6800000e+000
  2.5550000e+001  2.7100000e+000
  2.6020000e+001  2.6700000e+000
  2.6460000e+001  2.6700000e+000
  2.6940000e+001  2.7600000e+000
  2.7420000e+001  2.7500000e+000
  2.7780000e+001  2.6900000e+000
  2.8230000e+001  2.7300000e+000
  2.8700000e+001  2.8100000e+000
  2.9160000e+001  2.8900000e+000
  2.9640000e+001  2.8600000e+000
  3.0040000e+001  2.8000000e+000
  3.0470000e+001  2.8400000e+000
  3.0940000e+001  2.8100000e+000
  3.1380000e+001  2.8800000e+000
  3.1860000e+001  2.8200000e+000
  3.2340000e+001  2.9100000e+000
  3.2790000e+001  2.9300000e+000
  3.3220000e+001  2.9600000e+000
  3.3710000e+001  2.9000000e+000
  3.4200000e+001  2.9400000e+000
  3.4670000e+001  2.9700000e+000
  3.5080000e+001  2.9900000e+000
  3.5570000e+001  2.8900000e+000
  3.6050000e+001  2.8900000e+000
  3.6530000e+001  2.9700000e+000
  3.6950000e+001  2.9700000e+000
  3.7390000e+001  2.9600000e+000
